crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
23339,02/05/2017 19:28,02/05/2017,-1.304157111,36.8194514,1,0,0,0,0
23340,03/05/2017 06:29,03/05/2017,-1.259366931,36.84312276,1,0,0,0,0
23341,03/05/2017 07:08,03/05/2017,-1.508250602,37.09537746,1,0,0,0,0
23342,03/05/2017 07:31,03/05/2017,-1.528719046,37.12685795,1,0,0,0,0
23343,03/05/2017 07:49,03/05/2017,-1.2190672,36.89178521,1,0,1,0,0
23344,03/05/2017 17:26,03/05/2017,-1.299591725,36.82431041,1,0,0,0,0
23345,04/05/2017 05:04,04/05/2017,-1.35652661,36.7615951,1,0,0,0,0
23346,04/05/2017 06:25,04/05/2017,-2.533330004,37.75,1,0,0,0,0
23347,04/05/2017 07:34,04/05/2017,-1.285286511,36.8840535,1,0,0,0,0
23348,04/05/2017 07:36,04/05/2017,-1.259490423,36.77444446,1,0,0,0,0
23349,04/05/2017 15:40,04/05/2017,-1.305744511,36.82693484,1,0,0,0,0
23350,04/05/2017 18:10,04/05/2017,-1.286563611,36.825555,1,0,0,0,0
23351,04/05/2017 18:27,04/05/2017,-1.096068811,37.0141346,1,0,1,0,0
23352,04/05/2017 19:46,04/05/2017,-1.251982204,36.85991879,1,0,0,0,0
23353,05/05/2017 06:54,05/05/2017,-1.37255655,36.92247986,1,0,0,0,0
23354,05/05/2017 07:00,05/05/2017,-1.33085451,36.8644675,1,0,0,0,0
23355,05/05/2017 07:21,05/05/2017,-1.181392047,36.93798768,1,0,0,0,0
23356,05/05/2017 07:31,05/05/2017,-1.246036507,36.77260522,1,0,0,0,0
23357,05/05/2017 08:38,05/05/2017,-1.259975199,36.84341754,1,0,0,0,0
23358,05/05/2017 11:33,05/05/2017,-1.260329272,36.77084897,1,0,0,0,0
23359,05/05/2017 14:07,05/05/2017,-1.057695811,37.0325732,1,0,0,0,0
23360,05/05/2017 14:24,05/05/2017,-1.092149236,37.03292522,1,0,0,0,0
23361,05/05/2017 17:49,05/05/2017,-1.326649808,36.8456176,1,0,0,0,0
23362,05/05/2017 22:05,05/05/2017,-1.236410411,36.8068486,1,0,0,0,0
23363,06/05/2017 01:01,06/05/2017,-1.331398154,36.88855476,1,0,0,0,0
23364,06/05/2017 07:23,06/05/2017,-1.311317011,36.832556,1,0,0,0,0
23365,06/05/2017 07:43,06/05/2017,-1.244783011,36.86685424,1,0,0,0,0
23366,06/05/2017 10:31,06/05/2017,-1.740957808,37.1290255,1,0,0,0,0
23367,06/05/2017 10:48,06/05/2017,-1.201601751,36.91905241,1,0,0,0,0
23368,06/05/2017 11:00,06/05/2017,-1.252187402,36.8593671,1,0,0,0,0
23369,06/05/2017 15:43,06/05/2017,-1.231031544,36.87759733,1,0,0,0,0
23370,06/05/2017 15:53,06/05/2017,-1.233746261,36.87313835,1,0,0,1,0
23371,06/05/2017 16:08,06/05/2017,-1.291374011,36.73369,1,1,0,0,0
23372,06/05/2017 17:37,06/05/2017,-1.149857311,36.9479113,1,0,0,0,0
23373,06/05/2017 19:28,06/05/2017,-1.281291011,36.8180267,1,1,0,0,0
23374,06/05/2017 19:31,06/05/2017,-1.535916254,37.1345115,1,0,0,0,0
23375,06/05/2017 19:42,06/05/2017,-1.267441435,36.8355184,1,0,0,0,0
23376,06/05/2017 22:15,06/05/2017,-1.285893211,36.8221325,1,0,0,0,0
23377,07/05/2017 12:46,07/05/2017,-1.119072512,36.618408,1,0,0,0,0
23378,07/05/2017 16:40,07/05/2017,-1.301081011,36.888307,1,0,0,0,0
23379,07/05/2017 21:57,07/05/2017,-1.283888811,36.827175,1,0,0,0,0
23380,07/05/2017 21:58,07/05/2017,-1.264284811,36.8537605,1,0,0,0,0
23381,08/05/2017 07:28,08/05/2017,-1.225723513,36.88494852,1,0,0,0,0
23382,08/05/2017 11:53,08/05/2017,-1.283298211,36.8267767,1,0,0,1,0
23383,08/05/2017 16:18,08/05/2017,-1.32335291,36.8881952,1,0,0,0,0
23384,08/05/2017 17:22,08/05/2017,-1.320202011,36.717754,1,0,0,0,0
23385,08/05/2017 19:27,08/05/2017,-1.344459005,36.902554,1,0,0,0,0
23386,08/05/2017 20:44,08/05/2017,-1.260863936,36.84180291,1,0,0,0,0
23387,08/05/2017 21:28,08/05/2017,-1.230859681,36.84239817,1,0,0,0,0
23388,09/05/2017 06:33,09/05/2017,-1.285222587,36.8194407,1,0,0,0,0
23389,09/05/2017 06:45,09/05/2017,-1.207178678,36.785869,1,0,0,0,0
23390,09/05/2017 10:00,09/05/2017,-1.335832994,36.77677046,1,0,0,0,0
23391,09/05/2017 14:05,09/05/2017,-1.320401311,36.7092235,1,0,0,0,0
23392,09/05/2017 17:28,09/05/2017,-1.349511951,36.90453822,1,0,0,0,0
23393,09/05/2017 20:12,09/05/2017,-1.313230011,36.81073,1,0,0,0,0
23394,09/05/2017 20:52,09/05/2017,-1.171200511,36.972576,1,0,0,0,0
23395,10/05/2017 06:01,10/05/2017,-1.29946056,36.79346498,1,0,0,0,0
23396,10/05/2017 07:57,10/05/2017,-1.288220011,36.831342,1,0,0,0,0
23397,10/05/2017 18:33,10/05/2017,-1.242889011,36.677106,1,0,0,0,0
23398,10/05/2017 19:50,10/05/2017,-1.462626773,37.01220939,1,0,0,0,0
23399,11/05/2017 05:54,11/05/2017,-1.225756111,36.8849726,1,0,0,0,0
23400,11/05/2017 08:53,11/05/2017,-1.299572217,36.78711311,1,0,0,0,0
23401,11/05/2017 13:25,11/05/2017,-1.34438869,36.90263225,1,0,0,0,0
23402,11/05/2017 18:12,11/05/2017,-1.202267311,36.8330688,1,0,0,0,0
23403,12/05/2017 05:28,12/05/2017,-1.390579113,36.76697272,1,0,0,0,0
23404,12/05/2017 06:20,12/05/2017,-1.211556593,36.83338208,1,0,0,0,0
23405,12/05/2017 06:43,12/05/2017,-1.189549051,36.91993612,1,0,0,1,0
23406,12/05/2017 06:46,12/05/2017,-1.263363211,36.8822997,1,0,0,0,0
23407,12/05/2017 07:05,12/05/2017,-1.294684668,36.85307883,1,0,0,1,0
23408,12/05/2017 10:19,12/05/2017,-1.262618084,36.7185235,1,0,0,0,0
23409,12/05/2017 12:04,12/05/2017,-1.286182811,36.8258339,1,0,0,0,0
23410,12/05/2017 13:22,12/05/2017,-1.296807511,36.80463557,1,0,0,0,0
23411,12/05/2017 16:15,12/05/2017,-1.294684668,36.85307883,1,0,0,0,0
23412,12/05/2017 19:03,12/05/2017,-1.290993511,36.8280923,1,0,0,0,1
23413,13/05/2017 13:51,13/05/2017,-1.325402196,36.84813016,1,0,0,0,0
23414,13/05/2017 17:47,13/05/2017,-1.291423211,36.755149,1,0,0,0,0
23415,14/05/2017 10:59,14/05/2017,-1.331398154,36.88855476,1,0,0,0,0
23416,14/05/2017 14:54,14/05/2017,-1.395628376,36.94102487,1,0,0,0,0
23417,14/05/2017 17:06,14/05/2017,-1.233941961,36.93050485,1,0,0,0,0
23418,14/05/2017 20:43,14/05/2017,-1.290993511,36.8280923,1,0,0,0,0
23419,14/05/2017 20:49,14/05/2017,-1.462626773,37.01220939,1,0,0,0,0
23420,15/05/2017 01:40,15/05/2017,-1.331436068,36.88852577,1,0,0,0,0
23421,15/05/2017 06:29,15/05/2017,-1.325599927,36.79449153,1,0,0,0,0
23422,15/05/2017 08:20,15/05/2017,-1.261492433,36.87079433,1,0,0,0,0
23423,15/05/2017 16:48,15/05/2017,-1.299381355,36.8369177,1,0,0,0,0
23424,15/05/2017 17:15,15/05/2017,-1.151879011,36.9290445,1,0,0,0,0
23425,15/05/2017 20:32,15/05/2017,-1.33403908,36.67340789,1,0,0,0,0
23426,15/05/2017 21:29,15/05/2017,-1.171190302,36.97258244,1,0,1,0,0
23427,15/05/2017 21:31,15/05/2017,-1.263991011,36.8057922,1,0,1,0,0
23428,15/05/2017 21:41,15/05/2017,-1.305744511,36.82693484,1,0,0,0,0
23429,15/05/2017 21:51,15/05/2017,-1.310822426,36.82951234,1,0,0,0,0
23430,16/05/2017 00:01,16/05/2017,-1.252585811,36.8732011,1,1,0,0,0
23431,16/05/2017 06:25,16/05/2017,-1.299699027,36.79265124,1,0,0,0,0
23432,16/05/2017 06:39,16/05/2017,-1.344108611,36.6671222,1,0,0,0,0
23433,16/05/2017 06:58,16/05/2017,-1.294947211,36.7783964,1,0,0,0,0
23434,16/05/2017 07:31,16/05/2017,-2.650000004,37.5,1,0,0,0,0
23435,16/05/2017 07:39,16/05/2017,-1.261592311,36.801359,1,0,0,0,0
23436,16/05/2017 08:15,16/05/2017,-1.330763176,36.67589932,1,0,0,0,0
23437,16/05/2017 17:26,16/05/2017,-1.261023435,36.79218816,1,0,0,0,0
23438,16/05/2017 18:01,16/05/2017,-1.326289352,36.8501707,1,0,0,0,0
23439,16/05/2017 19:40,16/05/2017,-1.282826911,36.8286368,1,0,0,0,0
23440,16/05/2017 22:10,16/05/2017,-1.329412011,36.6807865,1,0,0,0,0
23441,17/05/2017 07:04,17/05/2017,-1.283076511,36.8241086,1,0,0,0,0
23442,17/05/2017 07:13,17/05/2017,-1.332356397,36.88713217,1,0,0,0,0
23443,17/05/2017 09:31,17/05/2017,-1.329412011,36.6807865,1,0,0,0,0
23444,17/05/2017 20:23,17/05/2017,-1.316142306,36.81382765,1,0,0,0,0
23445,18/05/2017 06:44,18/05/2017,-1.067962011,37.05124,1,0,0,0,0
23446,18/05/2017 06:58,18/05/2017,-1.260225511,36.7136693,1,0,0,0,0
23447,18/05/2017 08:21,18/05/2017,-1.259080011,36.77803,1,0,0,0,0
23448,18/05/2017 13:48,18/05/2017,-1.290119011,36.777343,1,0,0,0,0
23449,18/05/2017 17:32,18/05/2017,-1.299903358,36.82415193,1,0,0,0,0
23450,18/05/2017 18:56,18/05/2017,-1.259226011,36.776927,1,0,0,0,0
23451,18/05/2017 19:06,18/05/2017,-1.252187402,36.8593671,1,0,0,0,0
23452,18/05/2017 19:15,18/05/2017,-1.256155011,36.855219,1,0,0,0,1
23453,18/05/2017 19:19,18/05/2017,-1.2190672,36.89178521,1,0,0,0,0
23454,18/05/2017 19:26,18/05/2017,-1.308181122,36.73312915,1,0,0,0,0
23455,18/05/2017 19:48,18/05/2017,-1.203744331,36.91752748,1,0,0,0,0
23456,18/05/2017 22:08,18/05/2017,-1.37934601,36.927907,1,0,0,0,0
23457,19/05/2017 07:37,19/05/2017,-1.27941372,36.79205153,1,0,0,0,0
23458,19/05/2017 09:05,19/05/2017,-1.300361013,36.7736014,1,0,0,0,0
23459,19/05/2017 10:29,19/05/2017,-1.294638011,36.797727,1,0,0,0,0
23460,19/05/2017 17:45,19/05/2017,-1.39564001,36.734614,1,0,0,0,0
23461,20/05/2017 09:18,20/05/2017,-1.222780011,36.72054,1,0,0,0,0
23462,20/05/2017 10:05,20/05/2017,-1.259366931,36.84312276,1,0,0,0,0
23463,20/05/2017 22:01,20/05/2017,-1.323859946,36.79929492,1,0,0,0,0
23464,21/05/2017 08:51,21/05/2017,-1.270195511,36.9198722,1,0,0,0,0
23465,21/05/2017 16:18,21/05/2017,-1.203744331,36.91752748,1,0,0,1,0
23466,22/05/2017 06:24,22/05/2017,-1.285824311,36.819774,1,0,0,0,0
23467,22/05/2017 10:23,22/05/2017,-1.325599927,36.79449153,1,0,0,0,0
23468,22/05/2017 11:11,22/05/2017,-1.048740512,36.9343594,1,0,0,0,0
23469,22/05/2017 12:28,22/05/2017,-1.130575869,36.98218756,1,0,0,0,0
23470,22/05/2017 13:35,22/05/2017,-1.32608411,36.8502903,1,0,0,0,0
23471,22/05/2017 15:19,22/05/2017,-1.32472281,36.8969449,1,0,0,0,0
23472,22/05/2017 19:12,22/05/2017,-1.250025371,36.82112292,1,0,0,0,0
23473,23/05/2017 05:32,23/05/2017,-1.295888307,36.86023386,1,1,0,0,0
23474,23/05/2017 12:52,23/05/2017,-1.278731011,36.872485,1,0,0,0,0
23475,23/05/2017 13:28,23/05/2017,-1.26153133,36.83905003,1,0,0,0,0
23476,24/05/2017 07:46,24/05/2017,-1.252217011,36.8593964,1,0,0,0,0
23477,25/05/2017 08:30,25/05/2017,-1.32983701,36.8558095,1,0,0,0,0
23478,25/05/2017 11:39,25/05/2017,-1.28952951,36.949389,1,0,0,0,0
23479,25/05/2017 15:11,25/05/2017,-1.264891325,36.80207272,1,1,0,0,0
23480,25/05/2017 19:19,25/05/2017,-1.275822043,36.8880284,1,0,0,0,0
23481,25/05/2017 20:17,25/05/2017,-1.295887678,36.81823623,1,0,0,0,0
23482,26/05/2017 06:41,26/05/2017,-1.041614011,37.0790944,1,1,0,0,0
23483,26/05/2017 06:45,26/05/2017,-1.117808261,37.00895955,1,1,0,0,0
23484,26/05/2017 08:55,26/05/2017,-1.429510009,37.64657,1,0,0,0,0
23485,26/05/2017 09:16,26/05/2017,-1.32608411,36.8502903,1,0,0,0,0
23486,26/05/2017 10:10,26/05/2017,-1.016878712,37.0654296,1,0,0,0,0
23487,26/05/2017 10:36,26/05/2017,-1.329936711,36.87100697,1,0,0,0,0
23488,26/05/2017 19:43,26/05/2017,-1.271173544,36.80726379,1,0,0,0,0
23489,26/05/2017 22:11,26/05/2017,-1.255927238,36.6954911,1,0,0,0,0
23490,27/05/2017 05:14,27/05/2017,-1.32969041,36.8709943,1,0,0,0,0
23491,27/05/2017 17:00,27/05/2017,-1.154618712,36.63872314,1,0,0,0,0
23492,27/05/2017 19:01,27/05/2017,-1.24415358,36.86638488,1,0,0,0,0
23493,27/05/2017 21:49,27/05/2017,-1.169040611,36.8675748,1,1,0,0,0
23494,28/05/2017 12:29,28/05/2017,-1.322152211,36.7736884,1,0,0,0,0
23495,28/05/2017 13:37,28/05/2017,-1.310759305,36.72466543,1,0,0,0,0
23496,28/05/2017 16:26,28/05/2017,-1.057695811,37.0325732,1,0,0,0,0
23497,28/05/2017 16:47,28/05/2017,-1.196986483,36.92316819,1,0,0,0,0
23498,29/05/2017 07:13,29/05/2017,-1.252187402,36.8593671,1,0,0,0,0
23499,29/05/2017 09:49,29/05/2017,-1.284905411,36.8228626,1,0,0,0,0
23500,29/05/2017 13:48,29/05/2017,-1.274933811,36.82341674,1,0,0,0,0
23501,29/05/2017 15:14,29/05/2017,-1.246226311,36.8746531,1,0,0,0,0
23502,29/05/2017 19:31,29/05/2017,-2.547162605,36.7873657,1,1,0,0,0
23503,30/05/2017 06:14,30/05/2017,-1.249104134,36.81994455,1,0,0,0,0
23504,30/05/2017 07:10,30/05/2017,-1.323859946,36.79929492,1,0,0,0,0
23505,30/05/2017 07:21,30/05/2017,-1.275429011,36.909455,1,0,0,0,0
23506,30/05/2017 08:02,30/05/2017,-1.281508911,36.8253739,1,0,0,0,0
23507,30/05/2017 11:10,30/05/2017,-1.329190313,36.87457588,1,0,0,0,0
23508,30/05/2017 15:24,30/05/2017,-1.36413761,36.9121154,1,0,0,1,0
23509,30/05/2017 21:41,30/05/2017,-1.32835161,36.8744614,1,0,0,0,0
23510,31/05/2017 07:20,31/05/2017,-1.234118774,36.87349893,1,0,0,0,0
23511,31/05/2017 10:08,31/05/2017,-1.308191511,36.73313375,1,0,0,0,0
23512,31/05/2017 17:41,31/05/2017,-1.263791911,36.8030878,1,0,0,0,1
23513,31/05/2017 21:00,31/05/2017,-1.316862181,36.83424469,1,0,0,0,0
23514,31/05/2017 21:29,31/05/2017,-1.259975199,36.84341754,1,0,0,0,0
23515,01/06/2017 07:55,01/06/2017,-1.305481011,36.8344243,1,1,0,0,0
23516,01/06/2017 08:52,01/06/2017,-1.316585336,36.83382522,1,0,0,0,0
23517,01/06/2017 17:57,01/06/2017,-1.081335512,36.6307568,1,0,0,0,0
23518,02/06/2017 06:00,02/06/2017,-1.325370677,36.8974892,1,0,0,0,0
23519,02/06/2017 16:14,02/06/2017,-1.349511951,36.90453822,1,0,0,0,1
23520,02/06/2017 18:11,02/06/2017,-1.188849811,36.93138244,1,0,0,1,0
23521,02/06/2017 20:16,02/06/2017,-1.164792106,36.95728033,1,0,0,0,0
23522,02/06/2017 23:50,02/06/2017,-1.36455301,36.911256,1,0,0,0,0
23523,03/06/2017 07:52,03/06/2017,-1.312774611,36.7222306,1,0,0,0,0
23524,03/06/2017 08:03,03/06/2017,-1.297754051,36.8861693,1,0,0,0,0
23525,03/06/2017 17:04,03/06/2017,-1.188849811,36.93138244,1,0,0,0,0
23526,03/06/2017 20:19,03/06/2017,-0.878661713,36.5665489,1,0,0,0,0
23527,03/06/2017 21:10,03/06/2017,-1.203659635,36.91603124,1,0,0,0,0
23528,03/06/2017 21:27,03/06/2017,-1.188849811,36.93138244,1,0,0,0,0
23529,03/06/2017 22:59,03/06/2017,-1.283420011,36.8394,1,0,0,0,0
23530,04/06/2017 10:39,04/06/2017,-1.20361355,36.9173289,1,0,0,0,0
23531,04/06/2017 16:31,04/06/2017,-1.31927811,36.8383276,1,0,0,0,0
23532,04/06/2017 19:50,04/06/2017,-2.394818605,37.5393393,1,0,0,0,0
23533,05/06/2017 06:35,05/06/2017,-1.2190672,36.89178521,1,0,0,0,0
23534,05/06/2017 07:49,05/06/2017,-1.275388605,36.81293896,1,0,0,0,0
23535,05/06/2017 09:25,05/06/2017,-1.27506198,36.81841744,1,0,0,0,0
23536,05/06/2017 14:23,05/06/2017,-1.319721979,36.80998606,1,0,0,0,0
23537,05/06/2017 16:01,05/06/2017,-1.42016551,36.9539895,1,0,0,0,0
23538,05/06/2017 17:42,05/06/2017,-1.328610111,36.7892529,1,0,0,0,0
23539,05/06/2017 18:45,05/06/2017,-1.25355923,36.85806864,1,0,0,0,0
23540,05/06/2017 18:56,05/06/2017,-1.267441435,36.8355184,1,0,0,0,0
23541,06/06/2017 15:56,06/06/2017,-1.245080412,36.76847034,1,0,0,0,0
23542,06/06/2017 23:22,06/06/2017,-1.314767715,36.91656776,1,0,0,0,0
23543,07/06/2017 00:56,07/06/2017,-1.258179733,36.70192021,1,0,0,0,0
23544,07/06/2017 06:32,07/06/2017,-1.196401511,36.9244528,1,0,0,0,0
23545,07/06/2017 07:18,07/06/2017,-1.289881611,36.8287447,1,0,0,0,0
23546,07/06/2017 07:31,07/06/2017,-1.278825578,36.8340014,1,0,0,0,1
23547,07/06/2017 07:43,07/06/2017,-1.427020009,37.30915,1,0,0,0,0
23548,07/06/2017 11:55,07/06/2017,-1.307725629,36.81935047,1,0,0,0,0
23549,07/06/2017 16:50,07/06/2017,-1.262245311,36.7145654,1,0,0,1,0
23550,07/06/2017 17:17,07/06/2017,-1.264891325,36.80207272,1,0,0,1,0
23551,07/06/2017 18:47,07/06/2017,-1.371979599,36.76844104,1,0,0,0,0
23552,07/06/2017 19:14,07/06/2017,-1.270827411,36.8208537,1,0,0,0,0
23553,07/06/2017 19:23,07/06/2017,-1.215570409,36.89550977,1,0,0,0,0
23554,07/06/2017 20:14,07/06/2017,-1.296713921,36.86361022,1,0,0,1,0
23555,08/06/2017 19:01,08/06/2017,-1.319632768,36.83798226,1,0,0,0,0
23556,09/06/2017 06:49,09/06/2017,-1.257929511,36.7012665,1,0,0,0,0
23557,09/06/2017 10:09,09/06/2017,-1.259085851,36.78575408,1,0,0,0,0
23558,09/06/2017 11:05,09/06/2017,-1.37934601,36.927907,1,0,0,0,0
23559,09/06/2017 12:38,09/06/2017,-1.331436068,36.88852577,1,0,0,0,0
23560,09/06/2017 17:00,09/06/2017,-1.322261745,36.82889891,1,0,0,0,0
23561,09/06/2017 17:58,09/06/2017,-1.267441435,36.8355184,1,0,0,0,0
23562,09/06/2017 18:02,09/06/2017,-1.256401511,36.855262,1,0,0,0,0
23563,09/06/2017 18:55,09/06/2017,-1.305618911,36.7753102,1,0,0,0,0
23564,10/06/2017 08:32,10/06/2017,-1.300013461,36.78780269,1,0,0,0,0
23565,10/06/2017 11:46,10/06/2017,-1.231031544,36.87759733,1,0,0,0,0
23566,10/06/2017 19:32,10/06/2017,-1.273369911,36.8227308,1,0,0,0,0
23567,10/06/2017 20:20,10/06/2017,-1.210565795,36.90818633,1,0,0,0,0
23568,10/06/2017 21:42,10/06/2017,-1.31927811,36.8383276,1,0,0,0,0
23569,10/06/2017 22:33,10/06/2017,-1.304371411,36.8250776,1,0,0,0,0
23570,10/06/2017 22:55,10/06/2017,-1.155804379,36.92576297,1,0,0,0,0
23571,11/06/2017 13:41,11/06/2017,-1.33214931,36.8891662,1,0,0,0,0
23572,11/06/2017 14:15,11/06/2017,-1.267441435,36.8355184,1,0,0,0,0
23573,11/06/2017 19:32,11/06/2017,-1.305472011,36.8251278,1,0,0,0,0
23574,11/06/2017 23:09,11/06/2017,-1.284021511,36.7288519,1,1,0,0,0
23575,12/06/2017 06:57,12/06/2017,-1.245280011,36.76913,1,0,0,0,0
23576,12/06/2017 07:23,12/06/2017,-1.280493011,36.818851,1,0,0,0,0
23577,12/06/2017 08:31,12/06/2017,-1.160408211,36.9581034,1,0,0,0,0
23578,12/06/2017 11:25,12/06/2017,-1.259366931,36.84312276,1,0,0,0,0
23579,12/06/2017 18:14,12/06/2017,-1.380082856,36.6830718,1,0,0,0,0
23580,12/06/2017 19:02,12/06/2017,-1.272625203,36.83185722,1,0,0,0,0
23581,13/06/2017 06:35,13/06/2017,-1.292400967,36.84320018,1,0,0,0,0
23582,13/06/2017 08:18,13/06/2017,-1.297245909,36.87309249,1,0,0,0,0
23583,13/06/2017 11:58,13/06/2017,-1.266623711,36.7464754,1,1,0,0,0
23584,13/06/2017 14:57,13/06/2017,-1.274933811,36.82341674,1,0,0,0,0
23585,13/06/2017 18:57,13/06/2017,-1.278562775,36.88305922,1,0,0,0,0
23586,14/06/2017 05:55,14/06/2017,-1.294211862,36.7545034,1,0,0,0,0
23587,14/06/2017 07:03,14/06/2017,-1.294684668,36.85307883,1,0,0,0,0
23588,14/06/2017 07:10,14/06/2017,-1.094353911,37.016378,1,1,0,0,0
23589,14/06/2017 07:19,14/06/2017,-1.285292211,36.8519271,1,1,0,0,0
23590,14/06/2017 19:22,14/06/2017,-1.297588311,36.8726707,1,0,0,0,0
23591,15/06/2017 08:29,15/06/2017,-1.262649998,36.80462328,1,0,0,0,0
23592,15/06/2017 10:22,15/06/2017,-1.261292585,36.83900184,1,0,0,0,0
23593,15/06/2017 16:44,15/06/2017,-1.298357777,36.88640147,1,0,0,0,0
23594,16/06/2017 06:58,16/06/2017,-1.277823307,36.96900358,1,0,0,0,0
23595,16/06/2017 08:06,16/06/2017,-1.297014383,36.875658,1,0,0,0,1
23596,16/06/2017 10:55,16/06/2017,-1.39695141,36.7628385,1,0,0,0,0
23597,16/06/2017 15:47,16/06/2017,-1.529032009,37.126661,1,0,0,0,0
23598,16/06/2017 16:07,16/06/2017,-1.288220011,36.831342,1,0,0,0,0
23599,16/06/2017 22:12,16/06/2017,-1.488420523,37.05421502,1,0,0,0,0
23600,17/06/2017 08:12,17/06/2017,-1.32824496,36.8937696,1,0,0,0,0
23601,17/06/2017 08:13,17/06/2017,-1.31948271,36.90747297,1,0,0,0,0
23602,17/06/2017 09:26,17/06/2017,-1.320403103,36.80929878,1,0,0,0,0
23603,17/06/2017 10:28,17/06/2017,-1.259975199,36.84341754,1,0,0,0,0
23604,17/06/2017 10:55,17/06/2017,-1.265172911,36.9166428,1,0,0,0,0
23605,17/06/2017 21:56,17/06/2017,-1.281624067,36.96197867,1,0,0,0,0
23606,18/06/2017 08:56,18/06/2017,-1.529032009,37.126661,1,0,0,0,0
23607,18/06/2017 10:48,18/06/2017,-1.206787811,36.8549914,1,0,0,0,0
23608,18/06/2017 15:36,18/06/2017,-1.292287874,36.84238844,1,0,0,0,0
23609,18/06/2017 17:40,18/06/2017,-1.298850295,36.76138335,1,0,0,0,0
23610,18/06/2017 19:14,18/06/2017,-1.40675351,36.7147479,1,0,0,0,1
23611,19/06/2017 12:43,19/06/2017,-1.438898484,36.97856362,1,0,0,0,0
23612,19/06/2017 13:50,19/06/2017,-1.290993511,36.8280923,1,0,0,1,0
23613,19/06/2017 15:08,19/06/2017,-1.282452811,36.8835805,1,1,0,0,0
23614,19/06/2017 15:25,19/06/2017,-1.326289352,36.8501707,1,0,0,0,0
23615,19/06/2017 16:13,19/06/2017,-1.298801085,36.7612463,1,0,0,0,0
23616,19/06/2017 18:34,19/06/2017,-1.244783011,36.86685424,1,0,0,0,0
23617,19/06/2017 18:39,19/06/2017,-1.198924011,36.784549,1,0,0,0,0
23618,20/06/2017 07:58,20/06/2017,-1.323429111,36.7794716,1,0,0,0,0
23619,20/06/2017 09:07,20/06/2017,-1.281795911,36.7895865,1,0,0,0,0
23620,20/06/2017 16:13,20/06/2017,-1.325599927,36.79449153,1,0,0,0,0
23621,20/06/2017 19:50,20/06/2017,-1.203744331,36.91752748,1,0,0,0,0
23622,21/06/2017 06:30,21/06/2017,-1.37934601,36.927907,1,0,0,0,0
23623,21/06/2017 08:51,21/06/2017,-1.328432985,36.78893778,1,0,0,0,0
23624,21/06/2017 09:37,21/06/2017,-1.32317289,36.80200818,1,0,0,0,0
23625,21/06/2017 11:39,21/06/2017,-1.267336511,36.8049,1,0,0,1,0
23626,21/06/2017 13:37,21/06/2017,-1.256401511,36.855262,1,0,0,0,0
23627,21/06/2017 15:42,21/06/2017,-1.071649578,37.04612414,1,0,0,0,0
23628,21/06/2017 17:44,21/06/2017,-1.39500881,36.76366495,1,0,0,0,0
23629,21/06/2017 19:15,21/06/2017,-1.231188551,36.67016354,1,0,0,0,0
23630,21/06/2017 19:21,21/06/2017,-0.950058912,36.600688,1,0,0,0,0
23631,21/06/2017 19:21,21/06/2017,-1.225756111,36.8849726,1,0,0,0,0
23632,22/06/2017 06:09,22/06/2017,-1.298649911,36.8025624,1,0,0,0,0
23633,22/06/2017 06:34,22/06/2017,-1.256218975,36.85526818,1,0,0,0,0
23634,22/06/2017 07:15,22/06/2017,-1.149237961,36.6670427,1,1,0,1,0
23635,22/06/2017 08:54,22/06/2017,-1.298934315,36.77684099,1,0,0,0,0
23636,22/06/2017 12:06,22/06/2017,-1.32538651,36.848139,1,0,0,0,0
23637,22/06/2017 15:02,22/06/2017,-1.294684668,36.85307883,1,0,0,1,0
23638,22/06/2017 18:20,22/06/2017,-0.779413612,37.2694555,1,0,0,0,0
23639,22/06/2017 20:05,22/06/2017,-1.260332711,36.8657613,1,0,0,0,0
23640,23/06/2017 06:35,23/06/2017,-1.149260633,36.9620546,1,0,0,0,0
23641,23/06/2017 08:01,23/06/2017,-1.271173544,36.80726379,1,0,0,0,0
23642,23/06/2017 09:21,23/06/2017,-1.314229042,36.80747247,1,0,0,0,0
23643,23/06/2017 17:57,23/06/2017,-1.32608411,36.8502903,1,0,0,0,1
23644,23/06/2017 18:27,23/06/2017,-1.259321951,36.8431907,1,0,0,0,0
23645,23/06/2017 18:32,23/06/2017,-1.289893917,36.82346501,1,0,0,1,0
23646,23/06/2017 18:56,23/06/2017,-1.292838811,36.7876255,1,0,0,0,0
23647,23/06/2017 19:28,23/06/2017,-1.266623711,36.7464754,1,0,0,0,0
23648,24/06/2017 02:11,24/06/2017,-1.20557251,36.9174398,1,0,0,0,0
23649,24/06/2017 02:23,24/06/2017,-1.218636954,36.89136143,1,0,0,0,0
23650,24/06/2017 06:06,24/06/2017,-1.248779149,36.86356856,1,0,0,0,0
23651,24/06/2017 06:36,24/06/2017,-1.274933811,36.82341674,1,0,0,0,0
23652,24/06/2017 07:08,24/06/2017,-1.284970818,36.95654254,1,0,0,0,0
23653,24/06/2017 10:24,24/06/2017,-1.301302611,36.8209033,1,0,0,0,0
23654,24/06/2017 12:36,24/06/2017,-1.130575869,36.98218756,1,0,0,0,0
23655,24/06/2017 13:41,24/06/2017,-1.030234612,37.0700169,1,0,0,0,0
